rank,har_id,har_alt_id,chrom,start,end,width,phylop_mean,phylop_max,gene,gene_distance,gene_confidence,gene_conf_num,gene_n_disorders,gene_assignment_method,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif,total_score
46,HAR_14,HARsv2_0013,chr1,20386867,20387046,179,3.024442109237405,8.87600040435791,DDOST,274324,definitive,5,1,nearest_tss,,,,Educational attainment,rs567564543,6e-09,11583,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,DDOST,8.0,0.5592921002282187,False,0.3664940182992267,0.5216612010877806,0.725676,0.08825003573888213,0.8,0.5592921002282187,0.0,0.0659689232938608,0.03651628407614464,0.15964872,0.019415007862554068,0.10400000000000001,0.07270797302966844,0.0,0.458256908262228
47,HAR_2396,HARsv2_2278,chr5,88633671,88634028,357,4.172484029398108,8.902999877929688,MEF2C,249157,definitive,5,1,nearest_tss,,,,Depressive symptoms,rs10060622,1e-08,24,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,False,,MEF2C,24.0,0.8106719213324207,True,0.577626250503505,0.6621059561385338,0.750843,0.1598464,0.0,0.8106719213324207,0.0,0.1039727250906309,0.04634741692969738,0.16518546,0.035166208,0.0,0.10538734977321469,0.0,0.45605915979354295
48,HAR_1917,ZOOHAR.284,chr3,62504670,62504843,173,4.300182227089631,8.902999877929688,FEZF2,131120,moderate,3,1,nearest_tss,,,,Autism and educational attainment (MTAG),rs1452075,3e-09,9282,"autism spectrum disorder, self reported educational attainment",Identification of common genetic risk variants for autism spectrum disorder.,30804558,True,AG80295,FEZF2,13.0,0.6801815710524873,True,0.6011107636154482,0.5147364477767942,0.43444,0.10717008649465307,0.8,0.6801815710524873,0.0,0.10819993745078067,0.03603155134437559,0.0955768,0.023577419028823675,0.10400000000000001,0.08842360423682336,0.0,0.45580931206080333
49,HAR_1145,HARsv2_1087,chr17,2299667,2300038,371,3.582445787291,8.869999885559082,PAFAH1B1,293616,definitive,5,1,plac_linked,WDR81,distal,True,Schizophrenia,rs2209073,6e-10,2333,schizophrenia,Gene-level analysis reveals the genetic aetiology and therapeutic targets of schizophrenia.,39753749,False,,WDR81,25.0,0.5620731689581827,False,0.4691144540662077,0.6699415723177952,0.856384,0.16722531648604316,0.2,0.5620731689581827,0.0,0.08444060173191739,0.046895910062245666,0.18840448,0.036789569626929496,0.026000000000000002,0.07306951196456375,0.0,0.4556000733856563
50,HAR_2271,HARsv2_2157;ZOOHAR.96,chr4,156770986,156771146,160,2.463256364710191,8.861000061035156,GLRB,305004,definitive,5,1,nearest_tss,,,,Educational attainment (MTAG),rs983473,6e-09,3095,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,True,AG80295,GLRB,12.0,0.6479615470869311,True,0.2632883802101008,0.49887541672267405,0.694996,0.14407967748827702,0.8,0.6479615470869311,0.0,0.047391908437818146,0.03492127917058719,0.15289912,0.031697529047420944,0.10400000000000001,0.08423500112130104,0.0,0.4551448377771274
51,HAR_30,HARsv2_0025,chr1,44019475,44019732,257,4.7166102805108165,8.847000122070312,SLC6A9,2135,strong,4,1,plac_linked,SLC6A9,nearest_distal,False,Educational attainment,rs9429225,3e-08,836,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,SLC6A9,35.0,0.4674861284108546,False,0.6776945389352469,0.5951955970439518,0.89839875,0.14542627360076324,0.0,0.4674861284108546,0.0,0.12198501700834444,0.04166369179307663,0.197647725,0.03199378019216791,0.0,0.060773196693411094,0.0,0.45406341068700007
52,HAR_1252,HARsv2_1189,chr18,37669137,37669407,270,2.0093595047661945,8.550999641418457,CELF4,103339,moderate,3,1,plac_linked,CELF4,nearest_distal,False,Depressive symptoms,rs7242036,3e-15,1248,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,True,AG80295,CELF4,19.0,0.6041425637951547,True,0.17981385236614014,0.6052368950123422,0.5983305,0.27595793276631886,0.8,0.6041425637951547,0.0,0.032366493425905224,0.04236658265086396,0.13163270999999999,0.06071074520859015,0.10400000000000001,0.07853853329337011,0.0,0.44961506457872946
53,HAR_3221,HARsv2_3071,chr9,132016553,132016783,230,2.7852563433634963,8.902999877929688,MED27,63085,strong,4,1,plac_linked,NTNG2,distal,True,Educational attainment (years of education),rs7040224,6e-23,5103,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,NTNG2,35.0,0.45138060182897144,False,0.32250623024582586,0.5726162408517711,0.85268625,0.35371849965689334,0.2,0.45138060182897144,0.0,0.058051121444248656,0.04008313685962398,0.187590975,0.07781806992451654,0.026000000000000002,0.058679478237766286,0.0,0.44822278146615546
54,HAR_525,HARsv2_0497,chr12,24016380,24016638,258,3.7194521486949443,8.902999877929688,SOX5,66029,strong,4,1,plac_linked,SOX5,distal,False,Depression,rs16926971,2e-09,226,major depressive disorder,"Depression pathophysiology, risk prediction of recurrence and comorbid psychiatric disorders using genome-wide analyses.",37464041,False,,SOX5,12.0,0.6958320159404583,True,0.49431079785943066,0.5959857746627418,0.85047825,0.17240662630993642,0.0,0.6958320159404583,0.0,0.08897594361469752,0.04171900422639193,0.187105215,0.03792945778818601,0.0,0.09045816207225958,0.0,0.4461877827015351
55,HAR_2009,HARsv2_1907,chr3,114418993,114419243,250,5.682518691119026,8.871999740600586,ZBTB20,666619,definitive,5,1,nearest_tss,,,,Externalizing behaviour (multivariate analysis),rs2722033,1e-08,12245,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,True,AG80295,ZBTB20,9.0,0.3895132601301776,False,0.8553312569464248,0.5895770714280899,0.33338100000000004,0.081632,0.8,0.3895132601301776,0.0,0.15395962625035645,0.0412703949999663,0.07334382,0.01795904,0.10400000000000001,0.05063672381692309,0.0,0.4411696050672458
56,HAR_1450,HARsv2_1379,chr2,59948315,59948385,70,4.364123721082672,8.87399959564209,BCL11A,605270,definitive,5,1,nearest_tss,,,,Depression,rs34829058,9e-09,6546,major depressive disorder,"Depression pathophysiology, risk prediction of recurrence and comorbid psychiatric disorders using genome-wide analyses.",37464041,True,AG80295,BCL11A,12.0,0.6889946588900382,True,0.6128700122283712,0.33164221268213834,0.39473,0.11878112698464534,0.8,0.6889946588900382,0.0,0.11031660220110681,0.023214954887749686,0.0868406,0.026131847936621974,0.10400000000000001,0.08956930565570496,0.0,0.4400733106811835
57,HAR_1551,HARsv2_1473,chr2,144387088,144387507,419,3.101482362973461,8.902999877929688,ZEB2,132613,definitive,5,1,nearest_tss,,,,"Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)",rs12991836,7e-10,3114,"schizophrenia, intelligence, self reported educational attainment","Pleiotropic Meta-Analysis of Cognition, Education, and Schizophrenia Differentiates Roles of Early Neurodevelopmental and Adult Synaptic Pathways.",31374203,False,,ZEB2,13.0,0.7323008522083948,True,0.38066221238276726,0.6947308210343162,0.867387,0.16029134743699838,0.0,0.7323008522083948,0.0,0.0685191982288981,0.04863115747240213,0.19082514,0.03526409643613965,0.0,0.09519911078709133,0.0,0.4384387029245312
58,HAR_3219,HARsv2_3069,chr9,126437921,126438071,150,5.833109525792739,8.866999626159668,LMX1B,175857,definitive,5,1,nearest_tss,,,,Educational attainment,rs2041543,2e-10,2621,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LMX1B,8.0,0.1704486948835655,False,0.8830258720260865,0.48577729829418964,0.824143,0.1736425997816286,0.0,0.1704486948835655,0.0,0.15894465696469556,0.03400441088059328,0.18131145999999998,0.038201371951958295,0.0,0.022158330334863516,0.0,0.43462023013211065
59,HAR_3300,ZOOHAR.60,chrX,136281875,136281967,92,4.777966633477175,7.7129998207092285,FHL1,133364,definitive,5,1,nearest_tss,,,,Educational attainment,rs137878609,1e-08,5831,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,FHL1,37.0,0.5055917253343051,False,0.6889783636233623,0.38677617154196636,0.866636,0.1226816,0.0,0.5055917253343051,0.0,0.1240161054522052,0.027074332007937647,0.19065991999999998,0.026989952,0.0,0.06572692429345967,0.0,0.43446723375360247
60,HAR_10,HARsv2_0009,chr1,10713034,10713476,442,5.006422964283403,8.89900016784668,PEX14,238085,definitive,5,2,nearest_tss,,,,Systolic blood pressure x depressive symptoms interaction (2df test),rs284277,8e-09,17265,"systolic blood pressure, major depressive disorder",Multi-Ancestry Genome-wide Association Study Accounting for Gene-Psychosocial Factor Interactions Identifies Novel Loci for Blood Pressure Traits.,34734193,False,,PEX14,19.0,0.5740413957906818,True,0.7309929401272988,0.7056209901115048,0.761915,0.05010367916049385,0.0,0.5740413957906818,0.0,0.13157872922291378,0.04939346930780534,0.1676213,0.011022809415308648,0.0,0.07462538145278864,0.0,0.43424168939881636
61,HAR_415,HARsv2_0392,chr11,47021642,47021869,227,4.800516332669343,8.89900016784668,LRP4,103092,definitive,5,1,plac_linked,LRP4,nearest_distal,False,Depressed affect,rs7128325,2e-08,3135,"mood disorder, major depressive disorder","Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.",29942085,False,,LRP4,25.0,0.13768788324134607,False,0.6931253971439771,0.5699461288468407,1.0,0.13467038331584563,0.0,0.13768788324134607,0.0,0.12476257148591588,0.039896229019278855,0.22,0.029627484329486038,0.0,0.01789942482137499,0.0,0.43218570965605574
62,HAR_1938,HARsv2_1839,chr3,70006013,70006116,103,3.17430145028385,7.114999771118164,MITF,242510,definitive,5,3,nearest_tss,,,,Educational attainment,rs6809108,5e-10,10830,educational attainment,Genetic Risk for Smoking: Disentangling Interplay Between Genes and Socioeconomic Status.,34855049,True,AG80295,MITF,25.0,0.2955803019265529,False,0.39405410703480975,0.40961075788071916,0.75749,0.10543647603084688,0.8,0.2955803019265529,0.0,0.07092973926626575,0.028672753051650342,0.1666478,0.023196024726786314,0.10400000000000001,0.03842543925045187,0.0,0.43187175629515434
63,HAR_223,HARsv2_0208,chr1,243339109,243339164,55,2.7863818045366893,8.89900016784668,SDCCAG8,83105,definitive,5,1,plac_linked,AKT3,distal,False,Educational attainment (years of education),rs2992632,3e-11,1299,self reported educational attainment,Genome-wide association study identifies 74 loci associated with educational attainment.,27225129,False,,AKT3,12.0,0.6892077378219688,True,0.3227132097346256,0.2831654007758291,1.0,0.19952219931351142,0.0,0.6892077378219688,0.0,0.058088377752232606,0.019821578054308037,0.22,0.04389488384897251,0.0,0.08959700591685595,0.0,0.4314018455723691
64,HAR_2884,HARsv2_2749,chr8,1700999,1701704,705,1.0628341300752595,8.70300006866455,CLN8,62085,definitive,5,1,nearest_tss,,,,Cognitive function (processing speed) x major depressive disorder interaction (2df),rs147625268,6e-09,22313,"information processing speed, cognitive function measurement, major depressive disorder",Genome-wide interaction study with major depression identifies novel variants associated with cognitive function.,34782712,True,AG80295,CLN8,25.0,0.4557931466836556,False,0.0057417982999312805,0.8008157447544465,0.937915,0.017673686072175322,0.8,0.4557931466836556,0.0,0.0010335236939876306,0.05605710213281126,0.2063413,0.003888210935878571,0.10400000000000001,0.05925310906887523,0.0,0.4305732458315527
65,HAR_3032,HARsv2_2893,chr8,132799014,132799192,178,5.198742853279391,8.902999877929688,KCNQ3,334836,definitive,5,1,nearest_tss,,,,Educational attainment,rs7839989,4e-15,14994,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,KCNQ3,9.0,0.6381650273860467,False,0.766361794476553,0.5205232557506193,0.665164,0.11525263018141794,0.0,0.6381650273860467,0.0,0.13794512300577952,0.03643662790254335,0.14633608,0.025355578639911946,0.0,0.08296145356018608,0.0,0.42903486310842087
66,HAR_2832,HARsv2_2699,chr7,114554265,114554424,159,4.871102161245173,8.902999877929688,FOXP2,139451,strong,4,1,plac_linked,FOXP2,distal,False,Attention deficit hyperactivity disorder or cannabis use,rs2189012,1e-08,17434,"attention deficit-hyperactivity disorder, Cannabis use",Attention-deficit/hyperactivity disorder and lifetime cannabis use: genetic overlap and causality.,30610198,False,,FOXP2,9.0,0.6213620887374015,False,0.7061065812693073,0.4976027605201576,0.7954117500000001,0.048422400000000004,0.0,0.6213620887374015,0.0,0.1270991846284753,0.034832193236411034,0.17499058500000003,0.010652928,0.0,0.0807770715358622,0.0,0.4283519624007486
67,HAR_3092,HARsv2_2949,chr9,14531527,14531732,205,2.1979754323425733,8.696000099182129,NFIB,217386,strong,4,1,nearest_tss,,,,Educational attainment,rs12379841,2e-10,4586,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,NFIB,12.0,0.6396144815778911,True,0.21450152458363803,0.5492199099715952,0.5869605,0.1583958189348124,0.8,0.6396144815778911,0.0,0.038610274425054845,0.03844539369801167,0.12913131,0.034847080165658725,0.10400000000000001,0.08314988260512585,0.0,0.4281839408938511
68,HAR_3222,HARsv2_3072,chr9,132870143,132870607,464,3.0097167504003037,8.628000259399414,TSC1,74010,definitive,5,1,nearest_tss,,,,Educational attainment,rs2285938,2e-10,6316,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,TSC1,35.0,0.5890351244851665,False,0.36378593087951727,0.7155210213226847,0.92599,0.14497244444881136,0.0,0.5890351244851665,0.0,0.0654814675583131,0.050086471492587936,0.2037178,0.0318939377787385,0.0,0.07657456618307165,0.0,0.42775424301271125
69,HAR_3049,HARsv2_2909;ZOOHAR.286,chr9,1743600,1743842,242,3.7842470464859415,8.902999877929688,SMARCA2,278103,definitive,5,1,nearest_tss,,,,"Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)",rs4741594,1e-15,4954,"schizophrenia, intelligence, self reported educational attainment","Pleiotropic Meta-Analysis of Cognition, Education, and Schizophrenia Differentiates Roles of Early Neurodevelopmental and Adult Synaptic Pathways.",31374203,False,,SMARCA2,21.0,0.6399606937594609,True,0.5062269928744579,0.5829607631282825,0.721897,0.240552,0.0,0.6399606937594609,0.0,0.09112085871740243,0.040807253418979776,0.15881734,0.05292144,0.0,0.08319489018872991,0.0,0.42686178232511207
70,HAR_2966,HARsv2_2828,chr8,75724325,75724600,275,4.861649989163812,8.897000312805176,ZFHX4,956647,definitive,5,1,plac_linked,ZFHX4,distal,True,Educational attainment,rs2596125,2e-09,5491,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,ZFHX4,9.0,0.4065475911448704,False,0.7043682665303843,0.6089711975519673,0.19335299999999997,0.1357665646516731,1.0,0.4065475911448704,0.0,0.12678628797546918,0.042627983828637715,0.04253765999999999,0.029868644223368084,0.13,0.05285118684883315,0.0,0.42467176287630815
71,HAR_3042,HARsv2_2902,chr8,144472797,144473412,615,2.536015356311041,8.713000297546387,TONSL,28357,strong,4,1,plac_linked,RECQL4,nearest_distal,False,Cognitive performance (MTAG),rs750472,1e-18,2659,cognitive function measurement,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,RECQL4,9.0,0.4238781870870897,False,0.2766692228778228,0.7729610711498315,0.87873225,0.3217104,0.0,0.4238781870870897,0.0,0.0498004601180081,0.05410727498048821,0.193321095,0.070776288,0.0,0.05510416432132166,0.0,0.423109282419818
